,Beach_Name,Measurement_Date_And_Time,Water_Temperature,Turbidity,Transducer_Depth,Wave_Height,Wave_Period,Battery_Life,Measurement_ID,Metrics,Is_Exception
199,Montrose Beach,2014-06-01T15:00:00,16.3,0.36,1.321,0.165,3.0,11.7,MontroseBeach201406011500,583.94,1
200,Calumet Beach,2014-06-01T15:00:00,18.8,1.19,1.419,0.113,3.0,11.6,CalumetBeach201406011500,559.26,1
201,Montrose Beach,2014-06-01T16:00:00,16.3,0.43,1.319,0.145,2.0,11.7,MontroseBeach201406011600,551.22,1
202,Calumet Beach,2014-06-01T16:00:00,19.1,1.31,1.409,0.122,2.0,11.6,CalumetBeach201406011600,576.24,1
203,Montrose Beach,2014-06-01T17:00:00,16.3,0.49,1.328,0.179,4.0,11.7,MontroseBeach201406011700,608.46,1
204,Calumet Beach,2014-06-01T17:00:00,19.2,1.44,1.392,0.115,2.0,11.6,CalumetBeach201406011700,568.26,1
205,Calumet Beach,2014-06-01T18:00:00,18.7,1.25,1.423,0.109,3.532434931959308,11.6,CalumetBeach201406011800,553.0973047958779,1
206,Montrose Beach,2014-06-01T18:00:00,16.4,0.5,1.309,0.12,7.0,11.7,MontroseBeach201406011800,531.0,1
207,Calumet Beach,2014-06-01T19:00:00,18.3,1.12,1.428,0.139,2.0,11.6,CalumetBeach201406011900,584.98,1
208,Montrose Beach,2014-06-01T19:00:00,16.2,0.53,1.327,0.123,6.0,11.7,MontroseBeach201406011900,528.62,1
209,Calumet Beach,2014-06-01T20:00:00,18.3,1.14,1.412,0.133,2.0,11.6,CalumetBeach201406012000,576.06,1
210,Montrose Beach,2014-06-01T20:00:00,16.1,0.55,1.349,0.106,5.0,11.7,MontroseBeach201406012000,498.2,1
211,Calumet Beach,2014-06-01T21:00:00,18.3,1.11,1.39,0.103,2.0,11.6,CalumetBeach201406012100,530.94,1
212,Montrose Beach,2014-06-01T21:00:00,16.2,0.55,1.315,0.116,3.0,11.7,MontroseBeach201406012100,509.2,1
213,Calumet Beach,2014-06-01T22:00:00,18.1,1.06,1.386,0.095,3.0,11.6,CalumetBeach201406012200,517.74,1
214,Montrose Beach,2014-06-01T22:00:00,16.3,0.44,1.327,0.111,3.0,11.7,MontroseBeach201406012200,503.26,1
215,Calumet Beach,2014-06-01T23:00:00,18.1,1.07,1.428,0.128,2.0,11.6,CalumetBeach201406012300,564.28,1
216,Montrose Beach,2014-06-01T23:00:00,16.4,0.43,1.279,0.107,4.33062740781508,11.7,MontroseBeach201406012300,503.2118822234453,1
217,Montrose Beach,2014-06-02T00:00:00,16.1,0.44,1.365,0.11,7.0,11.7,MontroseBeach201406022400,509.76,1
218,Calumet Beach,2014-06-02T00:00:00,18.1,1.07,1.366,0.136,2.0,11.6,CalumetBeach201406022400,576.28,1
219,Calumet Beach,2014-06-02T01:00:00,18.0,1.03,1.37,0.127,2.0,11.6,CalumetBeach201406020100,560.62,1
220,Montrose Beach,2014-06-02T01:00:00,16.2,0.44,1.257,0.105,3.0,11.7,MontroseBeach201406020100,492.26,1
221,Calumet Beach,2014-06-02T02:00:00,18.0,1.04,1.314,0.111,2.0,11.6,CalumetBeach201406020200,536.6600000000001,1
222,Montrose Beach,2014-06-02T02:00:00,16.1,0.43,1.243,0.105,3.0,11.7,MontroseBeach201406020200,490.22,1
223,Calumet Beach,2014-06-02T03:00:00,18.0,1.06,1.333,0.103,2.0,11.6,CalumetBeach201406020300,524.74,1
224,Montrose Beach,2014-06-02T03:00:00,16.2,0.44,1.248,0.098,3.0,11.7,MontroseBeach201406020300,481.76,1
225,Calumet Beach,2014-06-02T04:00:00,17.9,1.02,1.429,0.102,2.0,11.6,CalumetBeach201406020400,521.0799999999999,1
226,Montrose Beach,2014-06-02T04:00:00,16.3,0.42,1.311,0.108,4.0,11.7,MontroseBeach201406020400,501.68,1
227,Calumet Beach,2014-06-02T05:00:00,17.8,1.0,1.302,0.098,2.0,11.6,CalumetBeach201406020500,513.0,1
228,Montrose Beach,2014-06-02T05:00:00,16.3,0.48,1.323,0.101,4.0,11.7,MontroseBeach201406020500,491.42,1
229,Calumet Beach,2014-06-02T06:00:00,17.8,0.96,1.402,0.111,2.0,11.6,CalumetBeach201406020600,532.3399999999999,1
230,Montrose Beach,2014-06-02T06:00:00,16.4,0.39,1.388,0.099,3.0,11.7,MontroseBeach201406020600,487.06,1
231,Calumet Beach,2014-06-02T07:00:00,18.0,0.99,1.36,0.126,2.0,11.6,CalumetBeach201406020700,558.96,1
232,Montrose Beach,2014-06-02T07:00:00,16.4,0.42,1.285,0.098,3.0,11.7,MontroseBeach201406020700,485.68,1
233,Calumet Beach,2014-06-02T08:00:00,18.1,0.98,1.366,0.127,2.0,11.5,CalumetBeach201406020800,562.4200000000001,1
234,Montrose Beach,2014-06-02T08:00:00,16.1,0.36,1.228,0.095,4.0,11.7,MontroseBeach201406020800,477.94,1
235,Calumet Beach,2014-06-02T09:00:00,18.2,1.01,1.27,0.128,3.0,11.5,CalumetBeach201406020900,569.04,1
236,Montrose Beach,2014-06-02T09:00:00,16.2,0.42,1.273,0.106,3.0,11.7,MontroseBeach201406020900,493.68,1
237,Calumet Beach,2014-06-02T10:00:00,18.2,0.99,1.255,0.131,3.0,11.5,CalumetBeach201406021000,573.46,1
238,Montrose Beach,2014-06-02T10:00:00,16.6,0.39,1.181,0.118,4.0,11.7,MontroseBeach201406021000,522.56,1
239,Calumet Beach,2014-06-02T11:00:00,18.3,0.97,1.291,0.114,2.0,11.5,CalumetBeach201406021100,546.88,1
240,Montrose Beach,2014-06-02T11:00:00,16.5,0.37,1.184,0.118,3.0,11.7,MontroseBeach201406021100,517.48,1
241,Calumet Beach,2014-06-02T12:00:00,18.4,0.96,1.274,0.111,3.0,11.5,CalumetBeach201406021200,547.3399999999999,1
242,Montrose Beach,2014-06-02T12:00:00,16.8,0.36,1.205,0.122,4.0,11.7,MontroseBeach201406021200,532.44,1
243,Calumet Beach,2014-06-02T13:00:00,18.5,0.92,1.276,0.113,3.0,11.5,CalumetBeach201406021300,552.1800000000001,1
244,Montrose Beach,2014-06-02T13:00:00,17.7,0.39,1.186,0.113,4.0,11.7,MontroseBeach201406021300,537.06,1
245,Calumet Beach,2014-06-02T14:00:00,18.7,0.94,1.365,0.084,2.0,11.5,CalumetBeach201406021400,509.76,1
246,Montrose Beach,2014-06-02T14:00:00,17.9,0.6,1.259,0.102,4.0,11.7,MontroseBeach201406021400,525.4,1
247,Calumet Beach,2014-06-02T15:00:00,18.8,0.92,1.32,0.081,3.0,11.5,CalumetBeach201406021500,510.18,1
248,Montrose Beach,2014-06-02T15:00:00,17.4,0.38,1.282,0.106,4.0,11.7,MontroseBeach201406021500,520.52,1
249,Calumet Beach,2014-06-02T16:00:00,18.7,0.84,1.363,0.092,3.0,11.5,CalumetBeach201406021600,524.36,1
250,Montrose Beach,2014-06-02T16:00:00,17.3,0.35,1.272,0.103,4.33062740781508,11.7,MontroseBeach201406021600,514.8918822234452,1
251,Calumet Beach,2014-06-02T17:00:00,18.4,0.79,1.322,0.102,2.0,11.5,CalumetBeach201406021700,530.1600000000001,1
252,Montrose Beach,2014-06-02T17:00:00,17.3,0.3,1.272,0.101,3.0,11.7,MontroseBeach201406021700,507.7,1
253,Calumet Beach,2014-06-02T18:00:00,18.4,0.76,1.328,0.091,4.0,11.5,CalumetBeach201406021800,519.54,1
254,Montrose Beach,2014-06-02T18:00:00,17.2,0.29,1.308,0.116,7.0,11.7,MontroseBeach201406021800,540.1600000000001,1
255,Calumet Beach,2014-06-02T19:00:00,18.5,0.77,1.336,0.078,3.0,11.5,CalumetBeach201406021900,499.08,1
256,Montrose Beach,2014-06-02T19:00:00,17.0,0.29,1.25,0.106,6.0,11.7,MontroseBeach201406021900,518.1600000000001,1
257,Calumet Beach,2014-06-02T20:00:00,18.3,0.75,1.372,0.082,2.0,11.5,CalumetBeach201406022000,498.0,1
258,Montrose Beach,2014-06-02T20:00:00,16.8,0.31,1.316,0.123,4.0,11.7,MontroseBeach201406022000,533.74,1
259,Calumet Beach,2014-06-02T21:00:00,18.2,0.92,1.364,0.087,2.0,11.5,CalumetBeach201406022100,504.18,1
260,Montrose Beach,2014-06-02T21:00:00,16.9,0.33,1.242,0.106,4.0,11.7,MontroseBeach201406022100,510.32,1
261,Calumet Beach,2014-06-02T22:00:00,18.1,0.87,1.352,0.087,3.0,11.5,CalumetBeach201406022200,504.98,1
262,Montrose Beach,2014-06-02T22:00:00,16.8,0.34,1.332,0.099,3.0,11.7,MontroseBeach201406022200,494.86,1
263,Calumet Beach,2014-06-02T23:00:00,18.0,0.81,1.306,0.073,3.0,11.5,CalumetBeach201406022300,481.74,1
264,Montrose Beach,2014-06-02T23:00:00,16.5,0.3,1.208,0.097,3.0,11.7,MontroseBeach201406022300,485.7,1
265,Calumet Beach,2014-06-03T00:00:00,17.9,0.86,1.309,0.065,3.532434931959308,11.5,CalumetBeach201406032400,469.5373047958779,1
266,Montrose Beach,2014-06-03T00:00:00,16.3,0.31,1.241,0.096,8.0,11.7,MontroseBeach201406032400,495.24,1
267,Calumet Beach,2014-06-03T01:00:00,17.8,1.06,1.298,0.074,3.0,11.5,CalumetBeach201406030100,480.24,1
268,Montrose Beach,2014-06-03T01:00:00,16.1,0.31,1.192,0.092,4.0,11.7,MontroseBeach201406030100,473.24,1
269,Calumet Beach,2014-06-03T02:00:00,17.7,0.9,1.289,0.076,2.0,11.5,CalumetBeach201406030200,477.6,1
270,Montrose Beach,2014-06-03T02:00:00,16.0,0.27,1.3,0.087,5.0,11.7,MontroseBeach201406030200,466.58,1
271,Calumet Beach,2014-06-03T03:00:00,17.6,0.86,1.395,0.064,3.0,11.5,CalumetBeach201406030300,460.44,1
272,Montrose Beach,2014-06-03T03:00:00,16.1,0.29,1.28,0.083,5.0,11.7,MontroseBeach201406030300,462.66,1
273,Calumet Beach,2014-06-03T04:00:00,17.6,0.89,1.367,0.06,3.0,11.5,CalumetBeach201406030400,454.56,1
274,Montrose Beach,2014-06-03T04:00:00,15.8,0.27,1.243,0.082,5.0,11.7,MontroseBeach201406030400,455.08,1
275,Calumet Beach,2014-06-03T06:00:00,17.4,0.87,1.433,0.052,4.0,11.5,CalumetBeach201406030600,441.48,1
276,Calumet Beach,2014-06-03T05:00:00,17.5,0.91,1.3,0.062,3.0,11.5,CalumetBeach201406030500,455.64,1
277,Montrose Beach,2014-06-03T05:00:00,15.7,0.28,1.216,0.079,5.0,11.7,MontroseBeach201406030500,448.62,1
278,Ohio Street Beach,2013-09-03T03:00:00,21.9,4.97,1.039,0.241,3.4649537733820686,9.4,OhioStreetBeach201309030300,829.7748613201462,1
279,Montrose Beach,2014-06-03T06:00:00,15.6,0.28,1.291,0.086,7.0,11.7,MontroseBeach201406030600,463.12,1
280,Calumet Beach,2014-06-03T07:00:00,17.4,0.81,1.386,0.073,3.0,11.5,CalumetBeach201406030700,469.74,1
281,Montrose Beach,2014-06-03T07:00:00,15.6,0.25,1.287,0.088,4.0,11.7,MontroseBeach201406030700,457.0,1
282,Calumet Beach,2014-06-03T08:00:00,17.6,0.79,1.332,0.071,4.0,11.5,CalumetBeach201406030800,473.66,1
283,Montrose Beach,2014-06-03T08:00:00,15.6,0.25,1.29,0.117,2.0,11.7,MontroseBeach201406030800,494.5,1
284,Calumet Beach,2014-06-03T10:00:00,17.9,0.96,1.358,0.094,3.0,11.5,CalumetBeach201406031000,511.84,1
285,Montrose Beach,2014-06-03T10:00:00,15.6,0.26,1.28,0.168,3.0,11.7,MontroseBeach201406031000,574.0400000000001,1
286,Calumet Beach,2014-06-03T11:00:00,18.2,0.92,1.402,0.096,3.0,11.5,CalumetBeach201406031100,520.6800000000001,1
287,Montrose Beach,2014-06-03T11:00:00,15.7,0.24,1.309,0.181,2.0,11.6,MontroseBeach201406031100,592.46,1
288,Calumet Beach,2014-06-03T12:00:00,18.4,0.88,1.395,0.115,3.0,11.5,CalumetBeach201406031200,553.02,1
289,Montrose Beach,2014-06-03T12:00:00,15.9,0.21,1.255,0.192,2.0,11.7,MontroseBeach201406031200,612.8399999999999,1
290,Calumet Beach,2014-06-03T13:00:00,18.6,1.05,1.453,0.119,3.0,11.5,CalumetBeach201406031300,563.7,1
291,Montrose Beach,2014-06-03T13:00:00,16.2,0.19,1.34,0.21,3.0,11.6,MontroseBeach201406031300,648.76,1
292,Calumet Beach,2014-06-03T14:00:00,18.6,0.88,1.384,0.124,3.0,11.5,CalumetBeach201406031400,570.52,1
293,Montrose Beach,2014-06-03T14:00:00,16.5,0.18,1.307,0.17,2.0,11.6,MontroseBeach201406031400,591.72,1
294,Calumet Beach,2014-06-03T15:00:00,19.0,0.83,1.371,0.117,3.0,11.5,CalumetBeach201406031500,567.8199999999999,1
295,Montrose Beach,2014-06-03T15:00:00,17.0,0.15,1.308,0.173,3.0,11.6,MontroseBeach201406031500,609.1,1
296,Calumet Beach,2014-06-03T16:00:00,20.5,0.79,1.419,0.131,3.0,11.5,CalumetBeach201406031600,618.6600000000001,1
297,Montrose Beach,2014-06-03T16:00:00,19.7,1.41,1.291,0.15,3.0,11.6,MontroseBeach201406031600,633.64,1
298,Calumet Beach,2014-06-03T17:00:00,20.3,0.84,1.404,0.124,3.0,11.5,CalumetBeach201406031700,604.36,1
299,Montrose Beach,2014-06-03T17:00:00,17.7,0.43,1.257,0.131,3.0,11.6,MontroseBeach201406031700,561.22,1
300,Calumet Beach,2014-06-03T18:00:00,19.8,0.77,1.323,0.122,2.0,11.5,CalumetBeach201406031800,588.0799999999999,1
301,Montrose Beach,2014-06-03T18:00:00,16.9,0.25,1.329,0.134,7.0,11.6,MontroseBeach201406031800,561.0,1
302,Calumet Beach,2014-06-03T19:00:00,20.0,0.83,1.371,0.114,3.0,11.5,CalumetBeach201406031900,583.3199999999999,1
303,Montrose Beach,2014-06-03T19:00:00,16.4,0.2,1.317,0.136,4.0,11.6,MontroseBeach201406031900,544.8000000000001,1
304,Calumet Beach,2014-06-03T20:00:00,20.2,0.89,1.358,0.104,3.0,11.5,CalumetBeach201406032000,572.56,1
305,Montrose Beach,2014-06-03T20:00:00,16.3,0.2,1.287,0.17,4.0,11.6,MontroseBeach201406032000,593.8000000000001,1
306,Calumet Beach,2014-06-03T21:00:00,20.2,0.86,1.374,0.117,2.0,11.5,CalumetBeach201406032100,588.94,1
307,Montrose Beach,2014-06-03T21:00:00,16.2,0.21,1.279,0.106,3.0,11.6,MontroseBeach201406032100,492.84,1
308,Calumet Beach,2014-06-03T22:00:00,20.0,0.88,1.369,0.092,3.0,11.5,CalumetBeach201406032200,550.52,1
309,Montrose Beach,2014-06-03T22:00:00,16.1,0.19,1.266,0.123,4.0,11.6,MontroseBeach201406032200,519.26,1
310,Calumet Beach,2014-06-04T07:00:00,18.6,0.92,1.368,0.207,2.0,11.5,CalumetBeach201406040700,692.1800000000001,1
311,Montrose Beach,2014-06-04T07:00:00,15.7,0.21,1.296,0.119,4.0,11.6,MontroseBeach201406040700,505.34,1
312,Calumet Beach,2014-06-03T23:00:00,19.9,0.87,1.413,0.103,2.0,11.5,CalumetBeach201406032300,561.98,1
313,Montrose Beach,2014-06-03T23:00:00,16.0,0.24,1.239,0.093,3.0,11.6,MontroseBeach201406032300,469.46,1
314,Calumet Beach,2014-06-04T00:00:00,19.7,0.89,1.337,0.094,2.0,11.5,CalumetBeach201406042400,544.56,1
315,Montrose Beach,2014-06-04T00:00:00,16.0,0.19,1.245,0.1,8.0,11.6,MontroseBeach201406042400,494.76,1
316,Calumet Beach,2014-06-04T01:00:00,19.4,0.76,1.373,0.092,2.0,11.5,CalumetBeach201406040100,535.04,1
317,Montrose Beach,2014-06-04T01:00:00,16.0,0.27,1.331,0.097,3.0,11.6,MontroseBeach201406040100,475.58,1
318,Calumet Beach,2014-06-04T02:00:00,19.2,0.74,1.389,0.107,2.0,11.5,CalumetBeach201406040200,553.46,1
319,Montrose Beach,2014-06-04T02:00:00,16.0,0.27,1.279,0.102,5.0,11.6,MontroseBeach201406040200,489.08,1
320,Calumet Beach,2014-06-04T03:00:00,19.1,0.75,1.384,0.129,2.0,11.5,CalumetBeach201406040300,584.5,1
321,Montrose Beach,2014-06-04T03:00:00,15.9,0.26,1.28,0.102,4.0,11.6,MontroseBeach201406040300,484.04,1
322,Calumet Beach,2014-06-04T04:00:00,19.0,0.77,1.375,0.128,2.0,11.5,CalumetBeach201406040400,581.0799999999999,1
323,Montrose Beach,2014-06-04T04:00:00,15.8,0.29,1.316,0.1,4.0,11.6,MontroseBeach201406040400,479.16,1
324,Calumet Beach,2014-06-04T05:00:00,18.9,0.83,1.384,0.155,2.0,11.5,CalumetBeach201406040500,619.8199999999999,1
325,Montrose Beach,2014-06-04T05:00:00,15.8,0.3,1.321,0.105,3.0,11.6,MontroseBeach201406040500,483.7,1
326,Calumet Beach,2014-06-04T06:00:00,18.9,0.9,1.392,0.144,2.0,11.5,CalumetBeach201406040600,603.6,1
327,Montrose Beach,2014-06-04T06:00:00,15.7,0.22,1.338,0.109,3.0,11.6,MontroseBeach201406040600,487.38,1
328,Calumet Beach,2014-06-04T08:00:00,18.5,1.37,1.384,0.235,3.0,11.5,CalumetBeach201406040800,736.98,1
329,Montrose Beach,2014-06-04T08:00:00,15.7,0.21,1.311,0.15,2.0,11.6,MontroseBeach201406040800,545.8399999999999,1
330,Calumet Beach,2014-06-04T09:00:00,18.5,1.52,1.406,0.216,3.0,11.5,CalumetBeach201406040900,709.0799999999999,1
331,Montrose Beach,2014-06-04T09:00:00,15.7,0.17,1.305,0.157,2.0,11.6,MontroseBeach201406040900,556.1800000000001,1
332,Calumet Beach,2014-06-04T10:00:00,18.4,1.83,1.389,0.2,3.0,11.5,CalumetBeach201406041000,684.3199999999999,1
333,Montrose Beach,2014-06-04T10:00:00,15.7,0.19,1.313,0.165,3.0,11.6,MontroseBeach201406041000,571.26,1
334,Calumet Beach,2014-06-04T11:00:00,18.4,1.96,1.379,0.245,3.0,11.5,CalumetBeach201406041100,752.3399999999999,1
335,Montrose Beach,2014-06-04T11:00:00,15.7,0.22,1.333,0.247,2.0,11.6,MontroseBeach201406041100,691.38,1
336,Calumet Beach,2014-06-04T12:00:00,18.4,2.0,1.409,0.262,3.0,11.5,CalumetBeach201406041200,778.0,1
337,Montrose Beach,2014-06-04T12:00:00,15.7,0.63,1.29,0.317,3.0,11.6,MontroseBeach201406041200,801.02,1
338,Calumet Beach,2014-06-04T13:00:00,18.4,2.04,1.415,0.285,4.0,11.5,CalumetBeach201406041300,815.66,1
339,Montrose Beach,2014-06-04T13:00:00,15.8,2.47,1.273,0.358,3.0,11.6,MontroseBeach201406041300,871.88,1
340,Calumet Beach,2014-06-04T14:00:00,18.4,2.69,1.342,0.27,4.0,11.4,CalumetBeach201406041400,795.76,1
341,Montrose Beach,2014-06-04T14:00:00,15.8,2.38,1.377,0.351,3.0,11.6,MontroseBeach201406041400,861.02,1
342,Calumet Beach,2014-06-04T15:00:00,18.3,2.62,1.398,0.271,4.0,11.4,CalumetBeach201406041500,794.98,1
343,Montrose Beach,2014-06-04T15:00:00,16.0,3.51,1.31,0.323,3.0,11.6,MontroseBeach201406041500,827.54,1
344,Calumet Beach,2014-06-04T17:00:00,18.4,2.9,1.436,0.236,4.0,11.4,CalumetBeach201406041700,745.6,1
345,Montrose Beach,2014-06-04T17:00:00,16.2,2.7,1.372,0.315,3.0,11.6,MontroseBeach201406041700,816.3,1
346,Calumet Beach,2014-06-04T18:00:00,18.6,1.8869261266023523,1.429,0.234,4.0,11.4,CalumetBeach201406041800,742.5477045064094,1
347,Montrose Beach,2014-06-04T18:00:00,16.2,3.15,1.362,0.294,3.0,11.6,MontroseBeach201406041800,786.6,1
348,Calumet Beach,2014-06-04T19:00:00,18.6,3.47,1.516,0.22,4.0,11.4,CalumetBeach201406041900,727.88,1
349,Montrose Beach,2014-06-04T19:00:00,16.2,4.13,1.357,0.317,3.0,11.6,MontroseBeach201406041900,825.02,1
350,Calumet Beach,2014-06-04T20:00:00,18.6,1.8869261266023523,1.391,0.193,4.0,11.4,CalumetBeach201406042000,681.0477045064094,1
351,Montrose Beach,2014-06-04T20:00:00,16.2,4.02,1.386,0.31,3.0,11.6,MontroseBeach201406042000,814.0799999999999,1
352,Calumet Beach,2014-06-04T21:00:00,18.4,1.8869261266023523,1.376,0.195,3.0,11.4,CalumetBeach201406042100,677.0477045064094,1
353,Montrose Beach,2014-06-04T21:00:00,16.1,3.78,1.361,0.304,3.0,11.6,MontroseBeach201406042100,802.12,1
354,Calumet Beach,2014-06-04T22:00:00,18.3,1.8869261266023523,1.428,0.207,4.0,11.4,CalumetBeach201406042200,696.0477045064094,1
355,Montrose Beach,2014-06-04T22:00:00,16.1,3.63,1.337,0.287,3.0,11.6,MontroseBeach201406042200,776.02,1
356,Calumet Beach,2014-06-04T23:00:00,18.2,1.8869261266023523,1.374,0.215,4.0,11.4,CalumetBeach201406042300,706.0477045064094,1
357,Montrose Beach,2014-06-04T23:00:00,16.1,3.99,1.354,0.283,3.0,11.6,MontroseBeach201406042300,771.4599999999999,1
358,Calumet Beach,2014-06-05T00:00:00,18.1,1.8869261266023523,1.419,0.221,4.0,11.4,CalumetBeach201406052400,713.0477045064094,1
359,Montrose Beach,2014-06-05T00:00:00,16.0,2.85,1.358,0.254,3.0,11.6,MontroseBeach201406052400,721.4,1
360,Calumet Beach,2014-06-05T01:00:00,18.0,2.41,1.412,0.204,4.0,11.4,CalumetBeach201406050100,687.64,1
361,Montrose Beach,2014-06-05T01:00:00,16.0,3.25,1.411,0.213,3.0,11.6,MontroseBeach201406050100,661.5,1
362,Calumet Beach,2014-06-05T02:00:00,18.0,2.6,1.453,0.205,4.0,11.4,CalumetBeach201406050200,689.9,1
363,Montrose Beach,2014-06-05T02:00:00,16.0,3.27,1.382,0.225,3.0,11.6,MontroseBeach201406050200,679.5799999999999,1
364,Calumet Beach,2014-06-05T03:00:00,17.9,2.41,1.417,0.192,4.0,11.4,CalumetBeach201406050300,667.64,1
365,Montrose Beach,2014-06-05T03:00:00,15.9,3.56,1.386,0.235,3.0,11.6,MontroseBeach201406050300,693.74,1
366,Calumet Beach,2014-06-05T04:00:00,17.8,2.62,1.438,0.176,4.0,11.4,CalumetBeach201406050400,642.48,1
367,Montrose Beach,2014-06-05T04:00:00,15.9,2.93,1.374,0.23,3.0,11.5,MontroseBeach201406050400,683.72,1
368,Calumet Beach,2014-06-05T05:00:00,17.8,2.73,1.482,0.169,3.0,11.4,CalumetBeach201406050500,629.4200000000001,1
369,Montrose Beach,2014-06-05T05:00:00,15.7,3.76,1.388,0.272,3.0,11.5,MontroseBeach201406050500,746.0400000000001,1
370,Calumet Beach,2014-06-05T06:00:00,17.7,2.74,1.431,0.155,3.0,11.4,CalumetBeach201406050600,606.46,1
371,Montrose Beach,2014-06-05T06:00:00,15.6,2.88,1.382,0.259,3.0,11.5,MontroseBeach201406050600,721.02,1
372,Calumet Beach,2014-06-05T07:00:00,17.7,3.04,1.464,0.164,4.0,11.4,CalumetBeach201406050700,624.1600000000001,1
373,Montrose Beach,2014-06-05T07:00:00,15.6,3.6,1.471,0.272,3.0,11.5,MontroseBeach201406050700,743.4000000000001,1
374,Calumet Beach,2014-06-05T08:00:00,17.7,2.92,1.451,0.159,3.0,11.4,CalumetBeach201406050800,613.1800000000001,1
375,Montrose Beach,2014-06-05T08:00:00,15.7,3.27,1.368,0.248,3.0,11.5,MontroseBeach201406050800,708.0799999999999,1
376,Calumet Beach,2014-06-05T09:00:00,17.9,2.82,1.413,0.162,3.0,11.4,CalumetBeach201406050900,621.28,1
377,Montrose Beach,2014-06-05T09:00:00,15.8,3.11,1.432,0.223,3.0,11.5,MontroseBeach201406050900,671.94,1
378,Calumet Beach,2014-06-05T10:00:00,18.0,2.69,1.428,0.155,3.0,11.4,CalumetBeach201406051000,612.26,1
379,Montrose Beach,2014-06-05T10:00:00,16.1,2.82,1.363,0.226,3.0,11.5,MontroseBeach201406051000,681.28,1
380,Calumet Beach,2014-06-05T11:00:00,18.3,2.47,1.468,0.159,3.0,11.4,CalumetBeach201406051100,623.38,1
381,Montrose Beach,2014-06-05T11:00:00,16.4,3.05,1.459,0.237,3.0,11.5,MontroseBeach201406051100,704.7,1
382,Calumet Beach,2014-06-05T12:00:00,18.5,2.29,1.47,0.156,3.0,11.4,CalumetBeach201406051200,622.1600000000001,1
383,Montrose Beach,2014-06-05T12:00:00,16.8,2.61,1.412,0.22,3.0,11.5,MontroseBeach201406051200,685.44,1
384,Calumet Beach,2014-06-05T13:00:00,18.7,1.93,1.396,0.144,3.0,11.4,CalumetBeach201406051300,606.72,1
385,Montrose Beach,2014-06-05T13:00:00,17.1,2.07,1.356,0.198,3.0,11.5,MontroseBeach201406051300,656.28,1
386,Calumet Beach,2014-06-05T14:00:00,19.2,2.11,1.461,0.149,3.0,11.4,CalumetBeach201406051400,624.94,1
387,Montrose Beach,2014-06-05T14:00:00,17.5,1.84,1.352,0.194,2.0,11.5,MontroseBeach201406051400,654.36,1
388,Ohio Street Beach,2014-06-05T12:00:00,16.9,1.6,1.78,0.159,3.0,12.8,OhioStreetBeach201406051200,591.9,1
389,Calumet Beach,2014-06-05T15:00:00,19.5,2.03,1.36,0.138,3.0,11.4,CalumetBeach201406051500,614.12,1
390,Montrose Beach,2014-06-05T15:00:00,17.9,1.72,1.339,0.177,3.0,11.5,MontroseBeach201406051500,639.38,1
391,Calumet Beach,2014-06-05T16:00:00,19.6,1.87,1.324,0.131,3.0,11.4,CalumetBeach201406051600,604.98,1
392,Montrose Beach,2014-06-05T16:00:00,19.3,1.76,1.36,0.175,3.0,11.5,MontroseBeach201406051600,664.54,1
393,Calumet Beach,2014-06-05T17:00:00,19.7,1.81,1.414,0.129,2.0,11.4,CalumetBeach201406051700,600.74,1
394,Montrose Beach,2014-06-05T17:00:00,19.7,1.84,1.386,0.167,3.0,11.5,MontroseBeach201406051700,660.86,1
395,Calumet Beach,2014-06-05T18:00:00,19.6,1.77,1.485,0.126,3.0,11.4,CalumetBeach201406051800,597.0799999999999,1
396,Montrose Beach,2014-06-05T18:00:00,20.0,3.03,1.406,0.159,3.0,11.5,MontroseBeach201406051800,659.62,1
397,Calumet Beach,2014-06-05T19:00:00,19.5,1.69,1.433,0.142,3.0,11.4,CalumetBeach201406051900,618.76,1
398,Montrose Beach,2014-06-05T19:00:00,19.5,2.8,1.37,0.17,3.0,11.5,MontroseBeach201406051900,665.2,1
399,Calumet Beach,2014-06-05T20:00:00,19.4,1.66,1.442,0.127,3.0,11.4,CalumetBeach201406052000,594.14,1
400,Montrose Beach,2014-06-05T20:00:00,18.9,2.36,1.383,0.163,3.0,11.5,MontroseBeach201406052000,640.94,1
401,Calumet Beach,2014-06-05T21:00:00,19.3,1.86,1.501,0.126,3.0,11.4,CalumetBeach201406052100,591.44,1
402,Montrose Beach,2014-06-05T21:00:00,19.1,2.57,1.355,0.137,3.0,11.5,MontroseBeach201406052100,606.78,1
403,Calumet Beach,2014-06-05T22:00:00,19.6,1.86,1.442,0.118,3.0,11.4,CalumetBeach201406052200,585.44,1
404,Montrose Beach,2014-06-05T22:00:00,18.9,1.93,1.37,0.134,3.0,11.5,MontroseBeach201406052200,595.72,1
405,Calumet Beach,2014-06-05T23:00:00,19.5,1.88,1.356,0.119,3.0,11.4,CalumetBeach201406052300,585.02,1
406,Montrose Beach,2014-06-05T23:00:00,18.0,1.97,1.292,0.122,2.0,11.5,MontroseBeach201406052300,556.88,1
407,Calumet Beach,2014-06-06T00:00:00,19.3,1.78,1.39,0.123,3.0,11.4,CalumetBeach201406062400,586.62,1
408,Montrose Beach,2014-06-06T00:00:00,17.6,1.54,1.345,0.118,8.0,11.5,MontroseBeach201406062400,559.1600000000001,1
